chr,start,mappability,gc_content,end,sample_H,sample_I,sample_J
NC_053023.1,708900000,0.916337,0.532243,709200000,26476,45610,25118
NC_053023.1,709200000,0.768795,0.55275,709500000,22627,29379,19329
NC_053023.1,709500000,0.872343,0.53283,709800000,22684,38099,21263
NC_053023.1,709800000,0.949755,0.516877,710100000,35900,56833,35578
NC_053023.1,710100000,0.766139,0.553177,710400000,17189,29311,16703
NC_053023.1,710400000,0.923025,0.541817,710700000,20144,32715,19250
NC_053023.1,710700000,0.745112,0.5303,711000000,17117,26972,15919
NC_053023.1,711000000,0.625755,0.529783,711300000,14793,21308,13816
NC_053023.1,711300000,0.762624,0.528217,711600000,20602,32986,19350
NC_053023.1,711600000,0.866602,0.545157,711900000,22522,38593,21898
NC_053023.1,711900000,0.915761,0.538413,712200000,23141,38025,21762
NC_053023.1,712200000,0.849898,0.527977,712500000,24595,39278,23606
NC_053023.1,712500000,0.877374,0.538797,712800000,21900,37621,20845
NC_053023.1,712800000,0.875221,0.533577,713100000,22571,37910,21530
NC_053023.1,713100000,0.815509,0.539313,713400000,22496,36484,27906
NC_053023.1,713400000,0.890452,0.545897,713700000,19023,30561,29070
NC_053023.1,713700000,0.932157,0.55129,714000000,23707,39184,38211
NC_053023.1,714000000,0.7515,0.54104,714300000,18004,31603,30362
NC_053023.1,714300000,0.732376,0.538233,714600000,15611,26345,26042
NC_053023.1,714600000,0.562003,0.548247,714900000,16314,22988,20050
NC_053023.1,714900000,0.7356,0.51773,715200000,17871,29438,16730
NC_053023.1,715200000,0.553016,0.52495,715500000,18151,27685,16776
NC_053023.1,715500000,0.747357,0.516757,715800000,23751,40808,23116
NC_053023.1,715800000,0.607208,0.528433,716100000,17167,26723,15906
NC_053023.1,716100000,0.705645,0.533263,716400000,19146,27552,17798
NC_053023.1,716400000,0.770095,0.552513,716700000,18684,31150,17712
NC_053023.1,716700000,0.88668,0.541987,717000000,19385,30185,18648
NC_053023.1,717000000,0.903126,0.544767,717300000,17394,27647,16757
NC_053023.1,717300000,0.863168,0.534623,717600000,18044,29987,17410
NC_053023.1,717600000,0.817219,0.52245,717900000,18339,31251,17296
NC_053023.1,717900000,0.762093,0.543433,718200000,15942,27141,14984
NC_053023.1,718200000,0.927025,0.529053,718500000,22551,38991,21693
NC_053023.1,718500000,0.885111,0.518827,718800000,23339,39653,22525
NC_053023.1,718800000,0.899281,0.5401,719100000,21548,36291,20306
NC_053023.1,719100000,0.946011,0.533343,719400000,20491,36257,19569
NC_053023.1,719400000,0.661489,0.53779,719700000,15931,25651,15236
NC_053023.1,719700000,0.901135,0.52963,720000000,18309,32156,17352
NC_053023.1,720000000,0.749355,0.541973,720300000,15979,27338,15259
NC_053023.1,720300000,0.875734,0.536467,720600000,22054,34206,19727
NC_053023.1,720600000,0.896298,0.530337,720900000,21061,35875,20220
NC_053023.1,720900000,0.622548,0.53671,721200000,17159,22732,16393
NC_053023.1,721200000,0.71001,0.547347,721500000,17418,17608,16622
NC_053023.1,721500000,0.60747,0.53481,721800000,15798,24931,14803
NC_053023.1,721800000,0.790133,0.543073,722100000,18410,29676,17489
NC_053023.1,722100000,0.902073,0.550843,722400000,20449,34630,19757
NC_053023.1,722400000,0.884302,0.54194,722700000,21135,32892,20023
NC_053023.1,722700000,0.90219,0.54198,723000000,23141,38635,22182
NC_053023.1,723000000,0.876072,0.527833,723300000,21809,37340,21179
NC_053023.1,723300000,0.696981,0.539167,723600000,16637,28028,16019
NC_053023.1,723600000,0.903934,0.548033,723900000,22128,38182,21430
NC_053023.1,723900000,0.920771,0.539193,724200000,23945,40107,22651
NC_053023.1,724200000,0.580479,0.529443,724500000,14369,24108,13485
NC_053023.1,724500000,0.881857,0.54011,724800000,17597,29297,17149
NC_053023.1,724800000,0.913616,0.552897,725100000,15090,22688,14279
NC_053023.1,725100000,0.926582,0.533937,725400000,23020,38762,21949
NC_053023.1,725400000,0.860238,0.556743,725700000,19292,32669,18465
NC_053023.1,725700000,0.613787,0.54014,726000000,12526,18843,12126
NC_053023.1,726000000,0.738304,0.545387,726300000,18052,27719,16917
NC_053023.1,726300000,0.849191,0.54253,726600000,22869,37249,21703
NC_053023.1,726600000,0.539759,0.520813,726900000,12016,18592,11619
NC_053023.1,726900000,0.555007,0.54803,727200000,13225,20436,12894
NC_053023.1,727200000,0.707094,0.536333,727500000,18094,29575,16829
NC_053023.1,727500000,0.853095,0.544247,727800000,19938,33845,19263
NC_053023.1,727800000,0.796563,0.54039,728100000,21585,30720,19832
NC_053023.1,728100000,0.764632,0.548853,728400000,25366,40547,24366
NC_053023.1,728400000,0.8928,0.53457,728700000,21640,35910,20918
NC_053023.1,728700000,0.859754,0.536023,729000000,21534,34730,20473
NC_053023.1,729000000,0.661415,0.524173,729300000,17255,24615,16637
NC_053023.1,729300000,0.610779,0.53624,729600000,15193,24966,14517
NC_053023.1,729600000,0.775269,0.540347,729900000,18186,27766,17390
NC_053023.1,729900000,0.865552,0.538033,730200000,18375,30121,17700
NC_053023.1,730200000,0.905922,0.53967,730500000,19960,31797,19344
NC_053023.1,730500000,0.727354,0.53614,730800000,17214,25390,16211
NC_053023.1,730800000,0.922218,0.554483,731100000,22305,37631,21102
NC_053023.1,731100000,0.911753,0.532867,731400000,22085,36838,21256
NC_053023.1,731400000,0.899966,0.53895,731700000,23377,38440,22307
NC_053023.1,731700000,0.756085,0.556217,732000000,15461,26349,14588
NC_053023.1,732000000,0.766877,0.534107,732300000,17479,29503,16671
NC_053023.1,732300000,0.890071,0.539573,732600000,22781,36226,21649
NC_053023.1,732600000,0.930716,0.526293,732900000,22956,38477,22017
NC_053023.1,732900000,0.850116,0.536197,733200000,18444,30892,17716
NC_053023.1,733200000,0.781991,0.53136,733500000,11991,15291,11423
NC_053023.1,733500000,0.672885,0.528553,733800000,13574,19246,12613
NC_053023.1,733800000,0.763585,0.541443,734100000,17940,26761,17212
NC_053023.1,734100000,0.695616,0.537127,734400000,12477,16312,11372
NC_053023.1,734400000,0.727577,0.530707,734700000,16616,25071,16101
NC_053023.1,734700000,0.856687,0.55577,735000000,23611,37738,22765
NC_053023.1,735000000,0.851811,0.55291,735300000,17970,28215,16779
NC_053023.1,735300000,0.839049,0.525373,735600000,19502,31734,18718
NC_053023.1,735600000,0.880606,0.5389,735900000,17744,29614,16772
NC_053023.1,735900000,0.942528,0.538543,736200000,16480,26265,15648
NC_053023.1,736200000,0.823698,0.53589,736500000,17789,28710,16998
NC_053023.1,736500000,0.787709,0.547417,736800000,14149,22140,13743
NC_053023.1,736800000,0.781815,0.546787,737100000,16753,24916,15856
NC_053023.1,737100000,0.91463,0.548327,737400000,24048,38706,23317
NC_053023.1,737400000,0.662528,0.523477,737700000,19169,28465,18304
NC_053023.1,737700000,0.753133,0.53259,738000000,23446,22757,22294
NC_053023.1,738000000,0.917082,0.533427,738300000,26116,40659,25355
NC_053023.1,738300000,0.928188,0.53948,738600000,19141,31920,18355
NC_053023.1,738600000,0.631458,0.55148,738900000,15287,22794,14216
NC_053023.1,738900000,0.616883,0.559473,739200000,14100,22118,13938
NC_053023.1,739200000,0.74387,0.538243,739500000,13974,23678,13401
NC_053023.1,739500000,0.895487,0.538723,739800000,13240,18915,12946
NC_053023.1,739800000,0.958319,0.534567,740100000,10544,17187,9904
NC_053023.1,740100000,0.905633,0.548017,740400000,17856,30625,17566
NC_053023.1,740400000,0.868205,0.540833,740700000,17880,26134,17246
NC_053023.1,740700000,0.906884,0.549927,741000000,8434,9867,7999
NC_053023.1,741000000,0.873206,0.538947,741300000,14917,20130,14048
NC_053023.1,741300000,0.922542,0.528633,741600000,13840,20839,13154
NC_053023.1,741600000,0.918101,0.532317,741900000,17085,28890,16294
NC_053023.1,741900000,0.863198,0.548283,742200000,17360,28566,16615
NC_053023.1,742200000,0.883755,0.537583,742500000,17002,27301,16733
NC_053023.1,742500000,0.845937,0.542483,742800000,12629,17560,11738
NC_053023.1,742800000,0.938087,0.55692,743100000,15500,23619,15158
NC_053023.1,743100000,0.787263,0.540273,743400000,16765,26944,16303
NC_053023.1,743400000,0.806379,0.537507,743700000,24945,42100,24040
NC_053023.1,743700000,0.930933,0.551967,744000000,15747,25120,14845
NC_053023.1,744000000,0.778759,0.558593,744300000,15661,24533,14739
NC_053023.1,744300000,0.588472,0.542953,744600000,10312,15160,9990
NC_053023.1,744600000,0.562904,0.52942,744900000,13332,18444,12374
NC_053023.1,744900000,0.778094,0.526133,745200000,9569,13535,9291
NC_053023.1,745200000,0.905056,0.555923,745500000,10525,10670,10466
NC_053023.1,745500000,0.612835,0.553763,745800000,14714,14635,14057
NC_053023.1,745800000,0.715732,0.54821,746100000,17926,17753,17314
NC_053023.1,746100000,0.62921,0.547563,746400000,15459,15286,14998
NC_053023.1,746400000,0.658303,0.53935,746700000,19225,18998,18351
NC_053023.1,746700000,0.801137,0.557433,747000000,19398,18365,18332
NC_053023.1,747000000,0.894548,0.547007,747300000,19461,20576,19634
NC_053023.1,747300000,0.818727,0.532913,747600000,16294,16089,15478
NC_053023.1,747600000,0.884218,0.54921,747900000,19426,23841,18791
NC_053023.1,747900000,0.934039,0.531633,748200000,17253,27357,16269
NC_053023.1,748200000,0.891334,0.535557,748500000,16705,28014,15984
NC_053023.1,748500000,0.759298,0.536353,748800000,14261,24024,13674
NC_053023.1,748800000,0.679577,0.5278,749100000,13485,13109,12679
NC_053023.1,749100000,0.637287,0.529247,749400000,14572,14162,14291
NC_053023.1,749400000,0.832572,0.534003,749700000,9051,9366,9087
NC_053023.1,749700000,0.84431,0.545647,750000000,17623,16829,16511
NC_053023.1,750000000,0.840926,0.54595,750300000,16061,16310,15368
NC_053023.1,750300000,0.909258,0.545183,750600000,8731,8659,8242
NC_053023.1,750600000,0.855285,0.55045,750900000,18852,18793,18335
NC_053023.1,750900000,0.82919,0.527323,751200000,18881,18474,18231
NC_053023.1,751200000,0.924673,0.551293,751500000,20101,24734,21804
NC_053023.1,751500000,0.937472,0.535617,751800000,10282,10109,10004
NC_053023.1,751800000,0.805369,0.53558,752100000,11912,11493,11205
NC_053023.1,752100000,0.920736,0.56095,752400000,13306,12858,12689
NC_053023.1,752400000,0.630093,0.52532,752700000,11113,10934,10492
NC_053023.1,752700000,0.887048,0.535637,753000000,10226,9780,9771
NC_053023.1,753000000,0.633369,0.537117,753300000,14862,13781,13738
NC_053023.1,753300000,0.860473,0.5173,753600000,23418,27136,22202
NC_053024.1,0,0.812681,0.541743,300000,17446,26551,16317
NC_053024.1,300000,0.858653,0.540757,600000,22733,36902,21812
NC_053024.1,600000,0.949883,0.546573,900000,14884,23234,14488
NC_053024.1,900000,0.951973,0.55628,1200000,18132,30377,18020
NC_053024.1,1200000,0.919067,0.563033,1500000,29406,49725,28374
NC_053024.1,1500000,0.901019,0.536677,1800000,18376,31487,17798
NC_053024.1,1800000,0.786883,0.54583,2100000,15522,25626,14719
NC_053024.1,2100000,0.60541,0.545213,2400000,18685,31795,18042
NC_053024.1,2400000,0.567406,0.54036,2700000,20239,34097,19734
NC_053024.1,2700000,0.736435,0.525517,3000000,12018,13027,11251
NC_053024.1,3000000,0.74867,0.539507,3300000,19993,13765,19407
NC_053024.1,3300000,0.90282,0.53577,3600000,23890,39297,22798
NC_053024.1,3600000,0.847629,0.55995,3900000,23385,38051,22989
NC_053024.1,3900000,0.956865,0.54634,4200000,11743,18486,11095
NC_053024.1,4200000,0.945163,0.52964,4500000,14723,22169,14195
NC_053024.1,4500000,0.709549,0.544393,4800000,13329,20008,12806
NC_053024.1,4800000,0.936298,0.548903,5100000,9257,11947,9245
NC_053024.1,5100000,0.921525,0.551003,5400000,16034,26196,15280
NC_053024.1,5400000,0.79255,0.536937,5700000,17866,13945,17082
NC_053024.1,5700000,0.903994,0.54902,6000000,15745,17908,14762
NC_053024.1,6000000,0.790586,0.55479,6300000,19617,11905,18038
NC_053024.1,6300000,0.830336,0.55597,6600000,16898,7186,16719
NC_053024.1,6600000,0.65517,0.54009,6900000,19508,11612,19043
NC_053024.1,6900000,0.622157,0.546677,7200000,15521,5691,14946
NC_053024.1,7200000,0.8592,0.539027,7500000,19796,7499,18899
NC_053024.1,7500000,0.901559,0.530673,7800000,20535,5563,19350
NC_053024.1,7800000,0.908835,0.54317,8100000,22486,8167,21835
NC_053024.1,8100000,0.792358,0.54662,8400000,20668,8750,18742
NC_053024.1,8400000,0.619601,0.53855,8700000,14111,5908,13917
NC_053024.1,8700000,0.672263,0.534793,9000000,13057,7135,12662
NC_053024.1,9000000,0.813084,0.541103,9300000,21328,12129,20463
NC_053024.1,9300000,0.775893,0.547793,9600000,17745,6764,16734
NC_053024.1,9600000,0.78905,0.55599,9900000,18301,6835,17542
NC_053024.1,9900000,0.889995,0.54635,10200000,21940,5104,21275
NC_053024.1,10200000,0.523666,0.547177,10500000,11489,3693,11028
NC_053024.1,10500000,0.71451,0.540553,10800000,16848,3558,15831
NC_053024.1,10800000,0.732394,0.549163,11100000,15550,5800,15352
NC_053024.1,11100000,0.65358,0.548613,11400000,13797,6114,13368
NC_053024.1,11400000,0.65178,0.538417,11700000,10918,7667,10535
NC_053024.1,11700000,0.869925,0.54736,12000000,21862,8579,20826
NC_053024.1,12000000,0.709482,0.546533,12300000,14604,6233,13652
NC_053024.1,12300000,0.914874,0.539287,12600000,22457,5363,21944
NC_053024.1,12600000,0.644832,0.536807,12900000,12467,4499,11784
NC_053024.1,12900000,0.861328,0.533637,13200000,20092,5312,19110
NC_053024.1,13200000,0.716556,0.552743,13500000,29148,7099,28117
NC_053024.1,13500000,0.718379,0.54292,13800000,16507,9370,16143
NC_053024.1,13800000,0.580333,0.51271,14100000,19925,13127,16423
NC_053024.1,14100000,0.588525,0.532593,14400000,16828,10172,16093
NC_053024.1,14400000,0.723271,0.52525,14700000,23171,15992,21874
NC_053024.1,14700000,0.824682,0.540223,15000000,16107,4371,15462
NC_053024.1,15000000,0.726257,0.532837,15300000,18859,5910,17305
NC_053024.1,15300000,0.873319,0.547763,15600000,18545,5890,17467
NC_053024.1,15600000,0.706364,0.539797,15900000,15885,4764,15360
NC_053024.1,15900000,0.622042,0.542787,16200000,13228,5685,12649
NC_053024.1,16200000,0.723412,0.540093,16500000,15698,4590,15158
NC_053024.1,16500000,0.803498,0.557023,16800000,12517,7616,11877
NC_053024.1,16800000,0.807598,0.529447,17100000,10866,11945,12303
NC_053024.1,17100000,0.867787,0.541837,17400000,25152,31042,30247
NC_053024.1,17400000,0.706521,0.526783,17700000,15006,5688,13840
NC_053024.1,17700000,0.902771,0.530343,18000000,18177,4577,17204
NC_053024.1,18000000,0.805836,0.537793,18300000,15562,4959,14791
NC_053024.1,18300000,0.899364,0.53642,18600000,16240,4747,15452
NC_053024.1,18600000,0.836251,0.564733,18900000,15772,3868,14967
NC_053024.1,18900000,0.851718,0.560863,19200000,19505,6174,18701
NC_053024.1,19200000,0.786435,0.546873,19500000,17566,5243,16629
NC_053024.1,19500000,0.701063,0.545327,19800000,14702,4093,14062
NC_053024.1,19800000,0.891937,0.536483,20100000,27877,5862,26868
NC_053024.1,20100000,0.906181,0.54705,20400000,21622,4855,20341
NC_053024.1,20400000,0.931737,0.54668,20700000,20135,5193,19398
NC_053024.1,20700000,0.910788,0.555857,21000000,24307,9756,23315
NC_053024.1,21000000,0.724481,0.5487,21300000,17976,3836,17500
NC_053024.1,21300000,0.798915,0.556017,21600000,22041,6010,21101
NC_053024.1,21600000,0.942868,0.537213,21900000,21557,5631,20497
NC_053024.1,21900000,0.779045,0.541617,22200000,19967,9338,18779
NC_053024.1,22200000,0.569413,0.548517,22500000,11506,7315,12341
NC_053024.1,22500000,0.675647,0.541477,22800000,26847,14795,15738
NC_053024.1,22800000,0.953869,0.550537,23100000,25940,8312,25215
NC_053024.1,23100000,0.804316,0.53811,23400000,29515,7999,28103
NC_053024.1,23400000,0.785015,0.528853,23700000,31695,12091,30223
NC_053024.1,23700000,0.825877,0.540783,24000000,16400,3337,15477
NC_053024.1,24000000,0.596844,0.535547,24300000,14487,5217,13639
NC_053024.1,24300000,0.802911,0.540067,24600000,15652,5126,14551
NC_053024.1,24600000,0.830334,0.55296,24900000,19572,6697,18719
NC_053024.1,24900000,0.916843,0.53628,25200000,20535,4345,19352
NC_053024.1,25200000,0.919947,0.555037,25500000,18787,4213,17939
NC_053024.1,25500000,0.898989,0.539473,25800000,19212,3936,18679
NC_053024.1,25800000,0.801461,0.549173,26100000,16230,5877,15541
NC_053024.1,26100000,0.87021,0.544233,26400000,18613,4897,17952
NC_053024.1,26400000,0.835379,0.55035,26700000,18283,5198,17800
NC_053024.1,26700000,0.776278,0.537723,27000000,23150,5654,22835
NC_053024.1,27000000,0.845754,0.526453,27300000,18678,5654,17914
NC_053024.1,27300000,0.756937,0.54297,27600000,21227,6099,20864
NC_053024.1,27600000,0.869222,0.545663,27900000,18757,3740,18151
NC_053024.1,27900000,0.860709,0.53584,28200000,20503,5451,20329
NC_053024.1,28200000,0.530361,0.53874,28500000,14282,8564,12836
NC_053024.1,28500000,0.555357,0.53766,28800000,13066,9401,11072
NC_053024.1,28800000,0.613287,0.546717,29100000,15841,7444,14764
NC_053024.1,29100000,0.760833,0.544743,29400000,17591,6938,16686
NC_053024.1,29400000,0.759673,0.534953,29700000,23322,12695,21254
NC_053024.1,29700000,0.676081,0.513143,30000000,20546,9712,19127
NC_053024.1,30000000,0.616593,0.51129,30300000,18404,12043,15434
NC_053024.1,30300000,0.759965,0.51012,30600000,23381,13388,22494
NC_053024.1,30600000,0.676547,0.520653,30900000,21032,11100,19123
NC_053024.1,30900000,0.793861,0.542013,31200000,15484,6120,14372
NC_053024.1,31200000,0.53742,0.523033,31500000,13137,11927,12607
NC_053024.1,31500000,0.526072,0.52249,31800000,11860,7475,11096
NC_053024.1,31800000,0.647899,0.54552,32100000,16746,5187,15704
NC_053024.1,32100000,0.744966,0.55973,32400000,18048,5486,17080
NC_053024.1,32400000,0.741203,0.551003,32700000,17902,5319,17208
NC_053024.1,32700000,0.913589,0.543087,33000000,21035,6934,20577
NC_053024.1,33000000,0.915735,0.543887,33300000,20267,8986,19140
NC_053024.1,33300000,0.732671,0.541917,33600000,16220,6018,15257
NC_053024.1,33600000,0.820068,0.534783,33900000,24438,8384,23571
NC_053024.1,33900000,0.54241,0.493453,34200000,14747,7159,13754
NC_053024.1,34200000,0.821095,0.528567,34500000,27182,9225,25625
NC_053024.1,34500000,0.759994,0.529297,34800000,28153,4738,27104
NC_053024.1,34800000,0.810302,0.540853,35100000,39091,5400,37957
NC_053024.1,35100000,0.876,0.54534,35400000,30367,11468,28875
NC_053024.1,35400000,0.923085,0.55858,35700000,21637,6693,21372
NC_053024.1,35700000,0.679946,0.54513,36000000,15660,4824,14789
NC_053024.1,36000000,0.660553,0.550837,36300000,11602,6418,11149
NC_053024.1,36300000,0.871276,0.535047,36600000,12207,3873,11883
NC_053024.1,36600000,0.951072,0.53677,36900000,3356,3158,2975
NC_053024.1,36900000,0.837237,0.554913,37200000,18542,11974,17135
NC_053024.1,37200000,0.921829,0.546417,37500000,21694,8339,21308
NC_053024.1,37500000,0.770376,0.532317,37800000,16669,6950,15802
