chr,start,mappability,gc_content,end,sample_H,sample_I,sample_J
NC_053035.3,411300000,0.896776,0.536667,411600000,18912,18317,18375
NC_053035.3,411600000,0.952054,0.534907,411900000,19456,19150,18514
NC_053035.3,411900000,0.883478,0.53788,412200000,22336,22018,21480
NC_053035.3,412200000,0.918964,0.532557,412500000,18178,17292,17278
NC_053035.3,412500000,0.900615,0.51507,412800000,19648,19251,18767
NC_053035.3,412800000,0.917879,0.529957,413100000,20756,20573,20052
NC_053035.3,413100000,0.91438,0.533913,413400000,20282,20025,19488
NC_053035.3,413400000,0.838823,0.547313,413700000,19868,19650,19318
NC_053035.3,413700000,0.853497,0.53859,414000000,19796,19372,19179
NC_053035.3,414000000,0.94799,0.52104,414300000,21238,21492,20749
NC_053035.3,414300000,0.898686,0.537393,414600000,21655,21367,20947
NC_053035.3,414600000,0.855028,0.537583,414900000,23100,22565,22379
NC_053035.3,414900000,0.868787,0.530453,415200000,21027,20469,20414
NC_053035.3,415200000,0.854839,0.53441,415500000,20743,20404,20047
NC_053035.3,415500000,0.885099,0.527443,415800000,22011,21300,20753
NC_053035.3,415800000,0.911,0.53604,416100000,20826,20515,19940
NC_053035.3,416100000,0.887434,0.541377,416400000,20804,20774,20416
NC_053035.3,416400000,0.892554,0.531653,416700000,20791,20226,19987
NC_053035.3,416700000,0.884268,0.53559,417000000,20632,20448,20063
NC_053035.3,417000000,0.892889,0.537577,417300000,18148,17421,17068
NC_053035.3,417300000,0.930791,0.534237,417600000,20311,19720,19664
NC_053035.3,417600000,0.916409,0.531323,417900000,20774,19711,19828
NC_053035.3,417900000,0.895802,0.524833,418200000,20533,20479,20004
NC_053035.3,418200000,0.883643,0.535093,418500000,21109,21113,20516
NC_053035.3,418500000,0.883598,0.53441,418800000,11596,11303,11233
NC_053035.3,418800000,0.875607,0.536387,419100000,11530,10871,11007
NC_053035.3,419100000,0.876466,0.541557,419400000,14147,13746,13723
NC_053035.3,419400000,0.914096,0.546023,419700000,10601,10608,10373
NC_053035.3,419700000,0.888395,0.53152,420000000,10823,10511,10291
NC_053035.3,420000000,0.87189,0.534073,420300000,5436,4859,5088
NC_053035.3,420300000,0.905029,0.547533,420600000,13852,13304,13264
NC_053035.3,420600000,0.924702,0.528493,420900000,8164,7059,7558
NC_053035.3,420900000,0.815035,0.52295,421200000,22667,22374,21960
NC_053035.3,421200000,0.876713,0.547237,421500000,21146,20482,20074
NC_053035.3,421500000,0.794289,0.555437,421800000,18086,17539,17043
NC_053035.3,421800000,0.752662,0.55806,422100000,23183,23051,23348
NC_053035.3,422100000,0.890009,0.540663,422400000,17848,17432,17413
NC_053035.3,422400000,0.884388,0.542107,422700000,20158,20132,19788
NC_053035.3,422700000,0.945212,0.527357,423000000,16318,15948,15743
NC_053035.3,423000000,0.905301,0.524663,423300000,15844,15442,15064
NC_053035.3,423300000,0.86857,0.538947,423600000,20332,20149,19792
NC_053035.3,423600000,0.910352,0.54122,423900000,19234,18382,18391
NC_053035.3,423900000,0.873799,0.554013,424200000,16651,16383,16407
NC_053035.3,424200000,0.917496,0.543787,424500000,26243,25869,25124
NC_053035.3,424500000,0.793525,0.5372,424800000,22718,22441,21946
NC_053035.3,424800000,0.905085,0.547953,425100000,20868,20793,20014
NC_053035.3,425100000,0.871254,0.538733,425400000,9960,9414,9479
NC_053035.3,425400000,0.8899,0.545427,425700000,11319,11535,11146
NC_053035.3,425700000,0.944819,0.5432,426000000,13552,12832,13067
NC_053035.3,426000000,0.865909,0.525257,426300000,14887,14391,14281
NC_053035.3,426300000,0.902091,0.535103,426600000,7756,7256,7389
NC_053035.3,426600000,0.912096,0.544673,426900000,15727,15482,14979
NC_053035.3,426900000,0.80528,0.540623,427200000,17821,17824,17456
NC_053035.3,427200000,0.89403,0.542127,427500000,19078,18622,18730
NC_053035.3,427500000,0.857764,0.530897,427800000,11795,11445,11175
NC_053035.3,427800000,0.899996,0.54842,428100000,14319,13454,13551
NC_053035.3,428100000,0.907026,0.526443,428400000,22363,22456,22241
NC_053035.3,428400000,0.87715,0.553387,428700000,19240,19066,18344
NC_053035.3,428700000,0.917012,0.520227,429000000,17823,17826,17597
NC_053035.3,429000000,0.832732,0.532013,429300000,20506,20092,19654
NC_053035.3,429300000,0.903024,0.544173,429600000,16458,16296,15897
NC_053035.3,429600000,0.861182,0.551977,429900000,15207,15133,14368
NC_053035.3,429900000,0.90527,0.5465,430200000,21477,21116,20398
NC_053035.3,430200000,0.939301,0.54751,430500000,17458,16705,16747
NC_053035.3,430500000,0.915163,0.54139,430800000,17669,17471,17178
NC_053035.3,430800000,0.92063,0.536697,431100000,20609,19544,19388
NC_053035.3,431100000,0.774703,0.582573,431400000,18477,17350,17906
NC_053035.3,431400000,0.656447,0.598813,431700000,24989,24283,25371
NC_053035.3,431700000,0.919315,0.537943,432000000,28180,27561,26623
NC_053035.3,432000000,0.910139,0.549963,432300000,22629,21746,21508
NC_053035.3,432300000,0.925434,0.533553,432600000,21410,20837,20799
NC_053035.3,432600000,0.895102,0.537957,432900000,20454,19746,19442
NC_053035.3,432900000,0.906755,0.541313,433200000,20059,19480,19403
NC_053035.3,433200000,0.888628,0.536813,433500000,21272,20893,21044
NC_053035.3,433500000,0.886848,0.527913,433800000,20860,21003,20081
NC_053035.3,433800000,0.89746,0.54111,434100000,21303,20377,19873
NC_053035.3,434100000,0.916927,0.536227,434400000,20105,19473,19287
NC_053035.3,434400000,0.903415,0.54957,434700000,22129,20980,20798
NC_053035.3,434700000,0.895928,0.5449,435000000,20039,19678,19483
NC_053035.3,435000000,0.891985,0.537743,435300000,22167,21325,20800
NC_053035.3,435300000,0.88776,0.53749,435600000,21964,21017,20753
NC_053035.3,435600000,0.910546,0.531353,435900000,21393,20746,20674
NC_053035.3,435900000,0.90617,0.522573,436200000,20576,20102,19727
NC_053035.3,436200000,0.842648,0.533567,436500000,20060,20249,19843
NC_053035.3,436500000,0.815527,0.53754,436800000,12614,12504,12367
NC_053035.3,436800000,0.910816,0.518963,437100000,4313,3738,3945
NC_053035.3,437100000,0.915102,0.532617,437400000,12453,11832,11806
NC_053035.3,437400000,0.920265,0.5309,437700000,16759,16269,16210
NC_053035.3,437700000,0.910058,0.558557,438000000,21139,20955,20493
NC_053035.3,438000000,0.904699,0.543243,438300000,21761,23094,21433
NC_053035.3,438300000,0.928819,0.548933,438600000,19064,18777,18485
NC_053035.3,438600000,0.902807,0.558697,438900000,18914,18281,17779
NC_053035.3,438900000,0.922474,0.521063,439200000,17920,17202,16501
NC_053035.3,439200000,0.920482,0.535197,439500000,20664,20270,20068
NC_053035.3,439500000,0.893746,0.539387,439800000,20937,20073,19695
NC_053035.3,439800000,0.907062,0.54178,440100000,19078,18760,18451
NC_053035.3,440100000,0.877281,0.541633,440400000,21990,20983,20971
NC_053035.3,440400000,0.903328,0.53597,440700000,24872,25158,24131
NC_053035.3,440700000,0.916616,0.545013,441000000,17737,17161,16749
NC_053035.3,441000000,0.901902,0.511417,441300000,15775,15483,15284
NC_053035.3,441300000,0.897586,0.528743,441600000,16036,15841,15622
NC_053035.3,441600000,0.887942,0.501637,441900000,16747,16946,16345
NC_053035.3,441900000,0.899069,0.516483,442200000,19993,19532,19397
NC_053035.3,442200000,0.86329,0.52791,442500000,18888,18489,17995
NC_053035.3,442500000,0.892303,0.53268,442800000,17700,17244,16952
NC_053035.3,442800000,0.876302,0.546563,443100000,18795,18756,18340
NC_053035.3,443100000,0.926335,0.54182,443400000,17843,17125,17210
NC_053035.3,443400000,0.937465,0.51781,443700000,18270,18611,17912
NC_053035.3,443700000,0.923176,0.53978,444000000,20481,20357,19846
NC_053035.3,444000000,0.900333,0.524223,444300000,22172,21302,20971
NC_053035.3,444300000,0.883009,0.544703,444600000,22218,21842,21727
NC_053035.3,444600000,0.863124,0.5419,444900000,12220,11865,11847
NC_053035.3,444900000,0.91806,0.541367,445200000,18040,17601,17454
NC_053035.3,445200000,0.873279,0.534247,445500000,20753,20245,20219
NC_053035.3,445500000,0.761145,0.574487,445800000,22600,23764,22504
NC_053035.3,445800000,0.900955,0.540093,446100000,22374,21967,21216
NC_053035.3,446100000,0.869996,0.540493,446400000,22304,21927,22087
NC_053035.3,446400000,0.897276,0.526383,446700000,23301,22841,22289
NC_053035.3,446700000,0.944486,0.545273,447000000,15739,15358,15250
NC_053035.3,447000000,0.800575,0.5297,447300000,5221,4730,4573
NC_053035.3,447300000,0.898999,0.5476,447600000,10709,10429,10418
NC_053035.3,447600000,0.893501,0.532807,447900000,16568,16101,15887
NC_053035.3,447900000,0.874159,0.5426,448200000,20264,18402,18304
NC_053035.3,448200000,0.868628,0.522673,448500000,8917,8863,8759
NC_053035.3,448500000,0.898355,0.54211,448800000,8193,7718,7789
NC_053035.3,448800000,0.888023,0.5442,449100000,13350,13574,12809
NC_053035.3,449100000,0.856993,0.556707,449400000,9386,9240,9189
NC_053035.3,449400000,0.942876,0.53436,449700000,19218,18677,18246
NC_053035.3,449700000,0.879459,0.530887,450000000,20317,20092,19717
NC_053035.3,450000000,0.840133,0.55953,450300000,11211,11514,11432
NC_053035.3,450300000,0.886343,0.545213,450600000,18771,17710,17486
NC_053035.3,450600000,0.947135,0.549003,450900000,18855,18286,17909
NC_053035.3,450900000,0.907277,0.538483,451200000,19879,19524,19256
NC_053035.3,451200000,0.889343,0.5431,451500000,18498,18199,18004
NC_053035.3,451500000,0.893432,0.541707,451800000,14240,14134,13902
NC_053035.3,451800000,0.83549,0.552517,452100000,17264,17395,15780
NC_053035.3,452100000,0.957224,0.54744,452400000,17590,16891,16514
NC_053035.3,452400000,0.882283,0.547143,452700000,20107,19320,19516
NC_053035.3,452700000,0.851579,0.535963,453000000,20102,19788,19752
NC_053035.3,453000000,0.766368,0.547367,453300000,18681,18836,18193
NC_053035.3,453300000,0.895451,0.533457,453600000,25315,25019,24659
NC_053035.3,453600000,0.892451,0.532133,453900000,20886,19689,19374
NC_053035.3,453900000,0.908145,0.542377,454200000,21995,20870,20476
NC_053035.3,454200000,0.905921,0.542913,454500000,20189,20067,19653
NC_053035.3,454500000,0.853063,0.524533,454800000,22030,21933,21350
NC_053035.3,454800000,0.846164,0.52459,455100000,22279,22117,21679
NC_053035.3,455100000,0.915365,0.555783,455400000,19986,19300,18932
NC_053035.3,455400000,0.949227,0.548153,455700000,12511,12607,12153
NC_053035.3,455700000,0.926108,0.545637,456000000,11924,11393,11384
NC_053035.3,456000000,0.930368,0.540343,456300000,17345,16661,16368
NC_053035.3,456300000,0.905277,0.52286,456600000,23557,22600,22314
NC_053035.3,456600000,0.931583,0.55559,456900000,27892,25709,25589
NC_053035.3,456900000,0.835359,0.529293,457200000,23711,23301,22798
NC_053035.3,457200000,0.828061,0.54066,457500000,24139,23744,23024
NC_053035.3,457500000,0.911791,0.541163,457800000,21678,21114,20597
NC_053035.3,457800000,0.841495,0.533733,458100000,19842,19355,18817
NC_053035.3,458100000,0.882455,0.53296,458400000,23012,21271,21855
NC_053035.3,458400000,0.881996,0.529707,458700000,11812,11138,11304
NC_053035.3,458700000,0.853964,0.54619,459000000,19013,18363,18156
NC_053035.3,459000000,0.77833,0.54246,459300000,11106,11009,10782
NC_053035.3,459300000,0.933203,0.526163,459600000,20375,19666,19248
NC_053035.3,459600000,0.857414,0.541657,459900000,18923,18539,18779
NC_053035.3,459900000,0.858312,0.54861,460200000,19871,19577,19327
NC_053035.3,460200000,0.849671,0.543577,460500000,19513,19254,18742
NC_053035.3,460500000,0.86749,0.537933,460800000,17324,16903,16705
NC_053035.3,460800000,0.930162,0.540503,461100000,19176,18624,18252
NC_053035.3,461100000,0.920342,0.53348,461400000,14306,13677,13775
NC_053035.3,461400000,0.923915,0.544977,461700000,17220,16738,16979
NC_053035.3,461700000,0.897166,0.531403,462000000,8278,8040,8145
NC_053035.3,462000000,0.858685,0.532543,462300000,18774,18197,17865
NC_053035.3,462300000,0.928679,0.542163,462600000,20577,19578,18956
NC_053035.3,462600000,0.895801,0.537867,462900000,21550,21140,20865
NC_053035.3,462900000,0.888083,0.5227,463200000,14976,15598,15227
NC_053035.3,463200000,0.91591,0.522483,463500000,13466,13007,12702
NC_053035.3,463500000,0.848833,0.53533,463800000,23028,22178,22112
NC_053035.3,463800000,0.827091,0.533007,464100000,21195,20813,20585
NC_053035.3,464100000,0.921134,0.536617,464400000,21720,21255,20460
NC_053035.3,464400000,0.772904,0.563413,464700000,22064,21518,21701
NC_053035.3,464700000,0.894818,0.554693,465000000,22444,21947,21697
NC_053035.3,465000000,0.914302,0.532797,465300000,20855,20583,19909
NC_053035.3,465300000,0.833578,0.547763,465600000,16899,16487,16551
NC_053035.3,465600000,0.901293,0.544927,465900000,20119,19420,19430
NC_053035.3,465900000,0.872665,0.541847,466200000,21589,21274,20549
NC_053035.3,466200000,0.799947,0.4867,466500000,21533,21288,20662
NC_053035.3,466500000,0.922266,0.527683,466800000,22492,21550,20992
NC_053035.3,466800000,0.899972,0.535817,467100000,22547,22156,21955
NC_053035.3,467100000,0.914649,0.542483,467400000,17527,17067,16914
NC_053035.3,467400000,0.908703,0.54596,467700000,18490,18327,17976
NC_053035.3,467700000,0.92745,0.535587,468000000,14635,13966,13894
NC_053035.3,468000000,0.885039,0.567593,468300000,12741,12405,12127
NC_053035.3,468300000,0.886648,0.54231,468600000,17398,16972,17144
NC_053035.3,468600000,0.920108,0.53037,468900000,22253,22260,21369
NC_053035.3,468900000,0.937902,0.548203,469200000,24559,24469,23825
NC_053035.3,469200000,0.893441,0.525837,469500000,13778,13475,13387
NC_053035.3,469500000,0.876015,0.52984,469800000,18388,18390,18165
NC_053035.3,469800000,0.929514,0.509153,470100000,19905,19256,18545
NC_053035.3,470100000,0.91073,0.54496,470400000,19899,19329,18898
NC_053035.3,470400000,0.914,0.54526,470700000,19063,18832,18445
NC_053035.3,470700000,0.916968,0.532,471000000,24724,23322,23657
NC_053035.3,471000000,0.839993,0.5557,471300000,17476,16961,16979
NC_053035.3,471300000,0.885672,0.530487,471600000,23707,23705,23375
NC_053035.3,471600000,0.893895,0.520517,471900000,21211,20747,20549
NC_053035.3,471900000,0.850619,0.535343,472200000,24382,23246,23164
NC_053035.3,472200000,0.922267,0.54318,472500000,22430,22329,21481
NC_053035.3,472500000,0.908757,0.522977,472800000,20418,19913,20118
NC_053035.3,472800000,0.847602,0.542503,473100000,20894,20002,20276
NC_053035.3,473100000,0.906333,0.53804,473400000,47937,51668,42832
NC_053035.3,473400000,0.843573,0.544533,473700000,23145,23005,22006
NC_053035.3,473700000,0.877053,0.546673,474000000,21326,20842,20815
NC_053035.3,474000000,0.911383,0.54024,474300000,16198,15665,15463
NC_053035.3,474300000,0.898982,0.54364,474600000,20229,19513,19199
NC_053035.3,474600000,0.895564,0.54691,474900000,18874,19016,18439
NC_053035.3,474900000,0.90285,0.54097,475200000,20784,19958,20098
NC_053035.3,475200000,0.866714,0.545143,475500000,25496,25469,24984
NC_053035.3,475500000,0.86242,0.535927,475800000,16911,16778,16461
NC_053035.3,475800000,0.866508,0.535963,476100000,21418,21196,20657
NC_053035.3,476100000,0.618799,0.54623,476400000,10922,10954,10228
NC_053035.3,476400000,0.866028,0.53303,476700000,14507,13952,13385
NC_053035.3,476700000,0.908898,0.54467,477000000,24320,24861,24373
NC_053035.3,477000000,0.89198,0.52765,477300000,24762,24641,24176
NC_053035.3,477300000,0.927246,0.54675,477600000,21292,20572,20240
NC_053035.3,477600000,0.919156,0.548973,477900000,21012,20982,20600
NC_053035.3,477900000,0.929634,0.532727,478200000,19476,18762,18524
NC_053035.3,478200000,0.925349,0.530143,478500000,22922,22038,21855
NC_053035.3,478500000,0.922398,0.54779,478800000,18842,18449,18141
NC_053035.3,478800000,0.924886,0.53666,479100000,10371,9563,9576
NC_053035.3,479100000,0.887337,0.537387,479400000,21181,20451,20315
NC_053035.3,479400000,0.922879,0.535057,479700000,19021,18162,18297
NC_053035.3,479700000,0.894162,0.537837,480000000,15224,14709,14450
NC_053035.3,480000000,0.9438,0.53076,480300000,21005,20763,20046
NC_053035.3,480300000,0.90092,0.538323,480600000,20776,20717,20256
NC_053035.3,480600000,0.903836,0.517023,480900000,21542,21383,20509
NC_053035.3,480900000,0.842447,0.546263,481200000,22022,21685,21303
NC_053035.3,481200000,0.859717,0.553657,481500000,23031,22853,22475
NC_053035.3,481500000,0.92477,0.5425,481800000,17466,17951,17178
NC_053035.3,481800000,0.910342,0.50614,482100000,21722,20853,20645
NC_053035.3,482100000,0.89991,0.533073,482400000,19418,19073,18687
NC_053035.3,482400000,0.858672,0.544163,482700000,13910,13966,13549
NC_053035.3,482700000,0.816012,0.540903,483000000,22898,22413,22103
NC_053035.3,483000000,0.882808,0.532597,483300000,20785,20291,20118
NC_053035.3,483300000,0.863398,0.531473,483600000,14550,14137,14099
NC_053035.3,483600000,0.91776,0.54312,483900000,16457,16142,15621
NC_053035.3,483900000,0.920541,0.551707,484200000,12875,12022,12265
NC_053035.3,484200000,0.894687,0.533203,484500000,13016,12125,12575
NC_053035.3,484500000,0.94568,0.55981,484800000,21515,20954,20656
NC_053035.3,484800000,0.881499,0.54344,485100000,19206,19500,18878
NC_053035.3,485100000,0.886485,0.53021,485400000,17034,16829,16683
NC_053035.3,485400000,0.926777,0.552313,485700000,18330,18119,17809
NC_053035.3,485700000,0.923502,0.542367,486000000,18505,17914,17473
NC_053035.3,486000000,0.849081,0.564843,486300000,175092,198263,145799
NC_053035.3,486300000,0.919578,0.53822,486600000,21701,21181,20610
NC_053035.3,486600000,0.954326,0.542077,486900000,19398,19029,18494
NC_053035.3,486900000,0.886091,0.539307,487200000,18333,17573,17640
NC_053035.3,487200000,0.922052,0.539033,487500000,16370,16083,15741
NC_053035.3,487500000,0.897314,0.53673,487800000,25109,23249,22829
NC_053035.3,487800000,0.90541,0.521983,488100000,22094,21661,21093
NC_053035.3,488100000,0.943418,0.526037,488400000,21588,21189,20500
NC_053035.3,488400000,0.858626,0.535857,488700000,52604,44985,44819
NC_053035.3,488700000,0.88005,0.539637,489000000,17072,16631,16307
NC_053035.3,489000000,0.872734,0.53581,489300000,19412,18652,18572
NC_053035.3,489300000,0.919611,0.54768,489600000,17761,17555,17543
NC_053035.3,489600000,0.866942,0.540923,489900000,19074,18545,18528
NC_053035.3,489900000,0.893835,0.538087,490200000,16257,15900,15904
NC_053035.3,490200000,0.941217,0.53519,490500000,17815,17353,17205
NC_053035.3,490500000,0.890526,0.528827,490800000,18000,17732,17143
NC_053035.3,490800000,0.921414,0.552837,491100000,11216,11365,10995
NC_053035.3,491100000,0.926912,0.54493,491400000,17828,17627,17458
NC_053035.3,491400000,0.88371,0.538673,491700000,15741,15112,15171
NC_053035.3,491700000,0.868468,0.525363,492000000,19800,19078,18861
NC_053035.3,492000000,0.896874,0.54083,492300000,18022,17565,17529
